label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
p4	2	813	attn_norm-4	4	1024	0	1.010703e-02	7.810116e-02	-15.7536421,0.673735142,1.68223441,1.13414824	-15.8317432,0.694458783,1.6534059,1.13227963
p4	2	814	conv_output_silu-4	4	6144	1	7.857673e-03	2.556205e-02	0.179566458,0.00419321889,-0.0165612213,0.00295572635	0.176675335,0.00388118415,-0.0173039474,0.00378754921
p4	2	815	q_conv_predelta-4	4	2048	0	1.492771e-02	9.750873e-03	0.144490153,0.00337412022,-0.0133261709,0.00237835804	0.142063767,0.00312084123,-0.0139140189,0.00304554962
p4	2	816	k_conv_predelta-4	4	2048	0	1.554925e-02	1.275448e-02	-0.0122678922,-0.00481785554,0.0704249442,-0.00733254384	-0.0124129578,-0.00763629377,0.0705553964,-0.00733320368
p4	2	817	v_conv_predelta-4	4	2048	0	3.528831e-03	1.364819e-02	0.128320903,0.00748387305,0.00135920197,0.0158732925	0.130621925,0.00730382791,0.00181938184,0.0165704712
p4	2	818	a_softplus-4	4	16	0	1.152396e-02	2.366436e-02	0.442889154,1.61719203,0.0485270284,1.57385647	0.444785267,1.60995138,0.0477181375,1.55019212
p4	2	819	gate-4	4	16	0	1.260638e-02	2.724385e-02	-0.184623659,-1.57126772,-0.015269706,-0.826130688	-0.185414076,-1.56423271,-0.0150151774,-0.81370908
p4	2	820	beta_sigmoid-4	4	16	0	3.704886e-03	7.226169e-03	0.734472513,0.903905451,0.654153109,0.748869002	0.733313024,0.904688299,0.649710238,0.750249326
p4	2	821	state_predelta-4	4	262144	2	2.354955e-03	1.683950e-02	-0.000104293904,0.00693754852,-0.00506160082,0.00145295623	-0.000104054539,0.00687062368,-0.00509631913,0.00145543995
p4	2	822	new_state-4	4	262144	0	3.663696e-03	3.654802e-02	-0.00148247345,0.00521985255,0.00380419428,0.00037376309	-0.00152124232,0.00482517155,0.00392158981,0.000361485931
p4	2	823	attn_output-4	4	2048	0	1.612583e-03	3.346130e-04	0.00016805678,2.43578997e-05,-1.47841865e-05,4.34904214e-05	0.000177381575,2.39332221e-05,-1.3301742e-05,4.51798987e-05
